state-name,constituency-name,candidate-name,category,party-name,total-votes,candidate-vote-share,result,phone-number,email-address
Maharashtra,Shirur,Dr. Amol Ramsing Kolhe,GENERAL,NCP,635830,49.17,Winner,Not Found,Not Found
Maharashtra,Shirur,Adhalrao Shivaji Dattatrey,GENERAL,SHS,577347,44.65,2nd place,Not Found,Not Found
Maharashtra,Shirur,Ovhal Rahul,GENERAL,VBA,38070,2.94,3rd place,Not Found,Not Found
Maharashtra,Ahmadnagar ,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,GENERAL,BJP,704660,58.43,Winner,Not Found,Not Found
Maharashtra,Ahmadnagar ,SANGRAM ARUNKAKA JAGTAP,GENERAL,NCP,423186,35.09,2nd place,Not Found,Not Found
Maharashtra,Ahmadnagar ,SUDHAKAR LAXMAN AVHAD,GENERAL,VBA,31807,2.64,3rd place,Not Found,Not Found
Maharashtra,Shirdi,SADASHIV KISAN LOKHANDE,SC,SHS,486820,47.24,Winner,Not Found,Not Found
Maharashtra,Shirdi,KAMBLE BHAUSAHEB MALHARI,SC,INC,366625,35.58,2nd place,Not Found,Not Found
Maharashtra,Shirdi,SANJAY LAXMAN SUKHDAN,SC,VBA,63287,6.14,3rd place,Not Found,Not Found
Maharashtra,Beed,Pritam Gopinathrao Munde,GENERAL,BJP,678175,50.11,Winner,Not Found,Not Found
Maharashtra,Beed,Bajrang Manohar Sonwane,GENERAL,NCP,509807,37.67,2nd place,Not Found,Not Found
Maharashtra,Beed,Pro. Vishnu Jadhav,GENERAL,VBA,92139,6.81,3rd place,Not Found,Not Found
Maharashtra,Osmanabad,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,GENERAL,SHS,596640,49.52,Winner,Not Found,Not Found
Maharashtra,Osmanabad,Ranajagjitsinha Padmasinha Patil,GENERAL,NCP,469074,38.93,2nd place,Not Found,Not Found
Maharashtra,Osmanabad,Arjun (Dada) Salgar,GENERAL,VBA,98579,8.18,3rd place,Not Found,Not Found
Maharashtra,Latur ,Sudhakar Tukaram Shrangare,SC,BJP,661495,56.15,Winner,Not Found,Not Found
Maharashtra,Latur ,Kamant Machhindra Gunwantrao,SC,INC,372384,31.61,2nd place,Not Found,Not Found
Maharashtra,Latur ,Ram Garkar,SC,VBA,112255,9.53,3rd place,Not Found,Not Found
Maharashtra,Solapur ,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,SC,BJP,524985,48.33,Winner,Not Found,Not Found
Maharashtra,Solapur ,SHINDE SUSHILKUMAR SAMBHAJIRAO,SC,INC,366377,33.73,2nd place,Not Found,Not Found
Maharashtra,Solapur ,AMBEDKAR PRAKASH YASHVANT,SC,VBA,170007,15.65,3rd place,Not Found,Not Found
Maharashtra,Madha,Ranjeetsinha Hindurao Naik- Nimbalkar,GENERAL,BJP,586314,48.14,Winner,Not Found,Not Found
Maharashtra,Madha,Sanjaymama Vitthalrao Shinde,GENERAL,NCP,500550,41.1,2nd place,Not Found,Not Found
Maharashtra,Madha,Adv. Vijayrao More,GENERAL,VBA,51532,4.23,3rd place,Not Found,Not Found
Maharashtra,Sangli,Sanjaykaka Patil,GENERAL,BJP,508995,42.68,Winner,Not Found,Not Found
Maharashtra,Sangli,Vishal Prakashbapu Patil,GENERAL,SWP,344643,28.9,2nd place,Not Found,Not Found
Maharashtra,Sangli,Gopichand Kundlik Padalkar,GENERAL,VBA,300234,25.18,3rd place,Not Found,Not Found
Maharashtra,Satara,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,GENERAL,NCP,579026,51.8,Winner,Not Found,Not Found
Maharashtra,Satara,NARENDRA ANNASAHEB PATIL,GENERAL,SHS,452498,40.48,2nd place,Not Found,Not Found
Maharashtra,Satara,SAHADEO KERAPPA AIWALE,SC,VBA,40673,3.64,3rd place,Not Found,Not Found
Maharashtra,Ratnagiri - sindhudurg,Vinayak Raut,GENERAL,SHS,458022,50.76,Winner,Not Found,Not Found
Maharashtra,Ratnagiri - sindhudurg,Nilesh Narayan Rane,GENERAL,MSHP,279700,31.0,2nd place,Not Found,Not Found
Maharashtra,Ratnagiri - sindhudurg,Navinchandra Bhalchandra Bandivadekar,GENERAL,INC,63299,7.01,3rd place,Not Found,Not Found
Maharashtra,Kolhapur,Sanjay Sadashivrao Mandlik,GENERAL,SHS,749085,56.22,Winner,Not Found,Not Found
Maharashtra,Kolhapur,Dhananjay Mahadik,GENERAL,NCP,478517,35.91,2nd place,Not Found,Not Found
Maharashtra,Kolhapur,Dr. Aruna Mohan Mali,GENERAL,VBA,63439,4.76,3rd place,Not Found,Not Found
Maharashtra,Hatkanangle,Dhairyasheel Sambhajirao Mane,GENERAL,SHS,585776,46.7,Winner,Not Found,Not Found
Maharashtra,Hatkanangle,Raju Anna Shetti,GENERAL,SWP,489737,39.04,2nd place,Not Found,Not Found
Maharashtra,Hatkanangle,Aslam Badshahaji Sayyad,GENERAL,VBA,123419,9.84,3rd place,Not Found,Not Found
Manipur,Inner manipur,DR RAJKUMAR RANJAN SINGH,GENERAL,BJP,263632,34.67,Winner,Not Found,Not Found
Manipur,Inner manipur,OINAM NABAKISHORE SINGH,GENERAL,INC,245877,32.33,2nd place,Not Found,Not Found
Manipur,Inner manipur,MOIRANGTHEM NARA SINGH,GENERAL,CPI,133813,17.6,3rd place,Not Found,Not Found
Manipur,Outer manipur,Lorho S. Pfoze,ST,NPF,363527,42.27,Winner,Not Found,Not Found
Manipur,Outer manipur,Houlim Shokhopao Mate,ST,BJP,289745,33.69,2nd place,Not Found,Not Found
Manipur,Outer manipur,K. James,ST,INC,152510,17.73,3rd place,Not Found,Not Found
Meghalaya,Shillong,VINCENT H. PALA,ST,INC,419689,53.51,Winner,Not Found,Not Found
Meghalaya,Shillong,JEMINO MAWTHOH,ST,UDP,267256,34.08,2nd place,Not Found,Not Found
Meghalaya,Shillong,SANBOR SHULLAI,ST,BJP,76683,9.78,3rd place,Not Found,Not Found
Meghalaya,Tura ,AGATHA K. SANGMA,ST,NPEP,304455,52.18,Winner,Not Found,Not Found
Meghalaya,Tura ,DR. MUKUL SANGMA,ST,INC,240425,41.21,2nd place,Not Found,Not Found
Meghalaya,Tura ,RIKMAN GARREY MOMIN,ST,BJP,31707,5.43,3rd place,Not Found,Not Found
Mizoram,MIZORAM,C LALROSANGA,ST,MNF,224286,44.83,Winner,Not Found,Not Found
Mizoram,MIZORAM,LALNGHINGLOVA HMAR,ST,IND,216146,43.2,2nd place,Not Found,Not Found
Mizoram,MIZORAM,NIRUPAM CHAKMA,ST,BJP,28707,5.74,3rd place,Not Found,Not Found
Nagaland,Nagaland,Tokheho Yepthomi,ST,NDPP,500510,49.68,Winner,Not Found,Not Found
Nagaland,Nagaland,K L Chishi,ST,INC,484166,48.06,2nd place,Not Found,Not Found
Nagaland,Nagaland,Hayithung Tungoe,ST,NPEP,14997,1.49,3rd place,Not Found,Not Found
Odisha,Bargarh,Suresh Pujari,GENERAL,BJP,581245,46.46,Winner,Not Found,Not Found
Odisha,Bargarh,Prasanna Acharya,GENERAL,BJD,517306,41.35,2nd place,Not Found,Not Found
Odisha,Bargarh,Pradeep Kumar Debta,GENERAL,INC,109417,8.75,3rd place,Not Found,Not Found
Odisha,Sundargarh ,Jual Oram,ST,BJP,500056,45.42,Winner,Not Found,Not Found
Odisha,Sundargarh ,Sunita Biswal,ST,BJD,276991,25.16,2nd place,Not Found,Not Found
Odisha,Sundargarh ,George Tirkey,ST,INC,268218,24.36,3rd place,Not Found,Not Found
Odisha,Sambalpur,NITESH GANGA DEB,GENERAL,BJP,473770,42.05,Winner,Not Found,Not Found
Odisha,Sambalpur,NALINI KANTA PRADHAN,GENERAL,BJD,464608,41.24,2nd place,Not Found,Not Found
Odisha,Sambalpur,SARAT PATTANAYAK,GENERAL,INC,135969,12.07,3rd place,Not Found,Not Found
Odisha,Keonjhar ,Chandrani Murmu,ST,BJD,526359,44.74,Winner,Not Found,Not Found
Odisha,Keonjhar ,Ananta Nayak,ST,BJP,460156,39.11,2nd place,Not Found,Not Found
Odisha,Keonjhar ,Mohan Kumar Hembram,ST,INC,128716,10.94,3rd place,Not Found,Not Found
Odisha,Mayurbhanj ,BISHWESWAR TUDU,ST,BJP,483812,42.01,Winner,Not Found,Not Found
Odisha,Mayurbhanj ,DR DEBASHIS MARNDI,ST,BJD,458556,39.82,2nd place,Not Found,Not Found
Odisha,Mayurbhanj ,ANJANI SOREN,ST,JMM,135552,11.77,3rd place,Not Found,Not Found
Odisha,Balasore,PRATAP CHANDRA SARANGI,GENERAL,BJP,483858,41.74,Winner,Not Found,Not Found
Odisha,Balasore,RABINDRA KUMAR JENA,GENERAL,BJD,470902,40.62,2nd place,Not Found,Not Found
Odisha,Balasore,NAVAJYOTI PATNAIK,GENERAL,INC,179403,15.47,3rd place,Not Found,Not Found
Odisha,Bhadrak ,MANJULATA MANDAL,SC,BJD,513045,41.78,Winner,Not Found,Not Found
Odisha,Bhadrak ,AVIMANYU SETHI,SC,BJP,484254,39.43,2nd place,Not Found,Not Found
Odisha,Bhadrak ,MADHUMITA SETHI,SC,INC,207710,16.91,3rd place,Not Found,Not Found
Odisha,Jajpur ,SARMISTHA SETHI,SC,BJD,544020,49.77,Winner,Not Found,Not Found
Odisha,Jajpur ,AMIYA KANTA MALLICK,SC,BJP,442327,40.47,2nd place,Not Found,Not Found
Odisha,Jajpur ,MANAS JENA,SC,INC,83321,7.62,3rd place,Not Found,Not Found
Odisha,Dhenkanal,MAHESH SAHOO,SC,BJD,522884,46.14,Winner,Not Found,Not Found
Odisha,Dhenkanal,RUDRA NARAYAN PANY,GENERAL,BJP,487472,43.02,2nd place,Not Found,Not Found
Odisha,Dhenkanal,RAJA KAMAKHYA PRASAD SINGH DEO,GENERAL,INC,80349,7.09,3rd place,Not Found,Not Found
Odisha,Bolangir,Sangeeta Kumari Singh Deo,GENERAL,BJP,498086,38.12,Winner,Not Found,Not Found
Odisha,Bolangir,Kalikesh Narayan Singh Deo,GENERAL,BJD,478570,36.62,2nd place,Not Found,Not Found
Odisha,Bolangir,Samarendra Mishra,GENERAL,INC,271056,20.74,3rd place,Not Found,Not Found
Odisha,Kalahandi,BASANTA KUMAR PANDA,GENERAL,BJP,433074,35.18,Winner,Not Found,Not Found
Odisha,Kalahandi,PUSPENDRA SINGH DEO,GENERAL,BJD,406260,33.0,2nd place,Not Found,Not Found
Odisha,Kalahandi,BHAKTA CHARAN DAS,SC,INC,319202,25.93,3rd place,Not Found,Not Found
Odisha,Nabarangpur ,RAMESH CHANDRA MAJHI,ST,BJD,392504,33.78,Winner,Not Found,Not Found
Odisha,Nabarangpur ,PRADEEP KUMAR MAJHI,ST,INC,350870,30.2,2nd place,Not Found,Not Found
Odisha,Nabarangpur ,BALABHADRA MAJHI,ST,BJP,342839,29.51,3rd place,Not Found,Not Found
Odisha,Kandhamal,ACHYUTANANDA SAMANTA,GENERAL,BJD,461679,49.01,Winner,Not Found,Not Found
Odisha,Kandhamal,Mahameghabahan Aira Kharabela Swain,GENERAL,BJP,312463,33.17,2nd place,Not Found,Not Found
Odisha,Kandhamal,Manoj Kumar Acharya,GENERAL,INC,138993,14.75,3rd place,Not Found,Not Found
Odisha,Cuttack,BHARTRUHARI MAHTAB,GENERAL,BJD,524592,49.47,Winner,Not Found,Not Found
Odisha,Cuttack,PRAKASH MISHRA,GENERAL,BJP,403391,38.04,2nd place,Not Found,Not Found
Odisha,Cuttack,PANCHANAN KANUNGO,GENERAL,INC,99847,9.42,3rd place,Not Found,Not Found
Odisha,Kendrapara ,Anubhav Mohanty,GENERAL,BJD,630179,50.88,Winner,Not Found,Not Found
Odisha,Kendrapara ,BAIJAYANT PANDA,GENERAL,BJP,476598,38.48,2nd place,Not Found,Not Found
Odisha,Kendrapara ,DHARANIDHAR NAYAK,GENERAL,INC,114089,9.21,3rd place,Not Found,Not Found
Odisha,Jagatsinghpur ,RAJASHREE MALLICK,SC,BJD,619985,50.41,Winner,Not Found,Not Found
Odisha,Jagatsinghpur ,BIBHU PRASAD TARAI,SC,BJP,348330,28.32,2nd place,Not Found,Not Found
Odisha,Jagatsinghpur ,PRATIMA MALLICK,SC,INC,239684,19.49,3rd place,Not Found,Not Found
Odisha,Puri,PINAKI MISRA,GENERAL,BJD,538321,47.38,Winner,Not Found,Not Found
Odisha,Puri,Dr Sambit Patra,GENERAL,BJP,526607,46.35,2nd place,Not Found,Not Found
Odisha,Puri,SATYA PRAKASH NAYAK,GENERAL,INC,44734,3.94,3rd place,Not Found,Not Found
Odisha,Bhubaneswar,APARAJITA SARANGI,GENERAL,BJP,486991,48.43,Winner,Not Found,Not Found
Odisha,Bhubaneswar,Arup Mohan Patnaik,GENERAL,BJD,463152,46.06,2nd place,Not Found,Not Found
Odisha,Bhubaneswar,JANARDAN PATI,GENERAL,CPIM,23026,2.29,3rd place,Not Found,Not Found
Odisha,Aska,Pramila Bisoyi,GENERAL,BJD,552749,54.52,Winner,Not Found,Not Found
Odisha,Aska,Anita Subhadarshini,GENERAL,BJP,348042,34.33,2nd place,Not Found,Not Found
Odisha,Aska,Rama Krushna Panda,GENERAL,CPI,59978,5.92,3rd place,Not Found,Not Found
Odisha,Berhampur,CHANDRA SEKHAR SAHU,GENERAL,BJD,443843,44.83,Winner,Not Found,Not Found
Odisha,Berhampur,BHRUGU BAXIPATRA,GENERAL,BJP,348999,35.25,2nd place,Not Found,Not Found
Odisha,Berhampur,V.CHANDRASEKHAR NAIDU,GENERAL,INC,142632,14.41,3rd place,Not Found,Not Found
Odisha,Koraput ,SAPTAGIRI SANKAR ULAKA,ST,INC,371129,34.34,Winner,Not Found,Not Found
Odisha,Koraput ,KAUSALYA HIKAKA,ST,BJD,367516,34.01,2nd place,Not Found,Not Found
Odisha,Koraput ,JAYARAM PANGI,ST,BJP,208398,19.28,3rd place,Not Found,Not Found
Punjab,Gurdaspur,SUNNY DEOL,GENERAL,BJP,558719,50.58,Winner,Not Found,Not Found
Punjab,Gurdaspur,SUNIL JAKHAR,GENERAL,INC,476260,43.12,2nd place,Not Found,Not Found
Punjab,Gurdaspur,PETER MASIH,GENERAL,AAAP,27744,2.51,3rd place,Not Found,Not Found
Punjab,Amritsar,GURJEET SINGH AUJLA,GENERAL,INC,445032,51.71,Winner,Not Found,Not Found
Punjab,Amritsar,HARDEEP SINGH PURI,GENERAL,BJP,345406,40.14,2nd place,Not Found,Not Found
Punjab,Amritsar,KULDIP SINGH DHALIWAL,GENERAL,AAAP,20087,2.33,3rd place,Not Found,Not Found
Punjab,Khadoor Sahib,JASBIR SINGH GILL (DIMPA),GENERAL,INC,459710,43.86,Winner,Not Found,Not Found
Punjab,Khadoor Sahib,BIBI JAGIR KAUR,GENERAL,SAD,319137,30.45,2nd place,Not Found,Not Found
Punjab,Khadoor Sahib,PARAMJIT KAUR KHALRA,GENERAL,PUNEKP,214489,20.46,3rd place,Not Found,Not Found
Punjab,Jalandhar,Santokh Singh Chaudhary,SC,INC,385712,37.84,Winner,Not Found,Not Found
Punjab,Jalandhar,Charanjit Singh Atwal,SC,SAD,366221,35.93,2nd place,Not Found,Not Found
Punjab,Jalandhar,Balwinder Kumar,SC,BSP,204783,20.09,3rd place,Not Found,Not Found
Punjab,Hoshiarpur,SOM PARKASH,SC,BJP,421320,42.49,Winner,Not Found,Not Found
Punjab,Hoshiarpur,Dr. RAJ KUMAR CHABBEWAL,SC,INC,372790,37.59,2nd place,Not Found,Not Found
Punjab,Hoshiarpur,KHUSHI RAM,SC,BSP,128564,12.96,3rd place,Not Found,Not Found
Punjab,Anandpur Sahib,Manish Tewari,GENERAL,INC,428045,39.56,Winner,Not Found,Not Found
Punjab,Anandpur Sahib,Professor Prem Singh Chandumajra,GENERAL,SAD,381161,35.23,2nd place,Not Found,Not Found
Punjab,Anandpur Sahib,Sodhi Vikram Singh,GENERAL,BSP,146441,13.53,3rd place,Not Found,Not Found
Punjab,Ludhiana,RAVNEET SINGH BITTU,GENERAL,INC,383795,36.66,Winner,Not Found,Not Found
Punjab,Ludhiana,SIMARJEET SINGH BAINS,GENERAL,LIP,307423,29.36,2nd place,Not Found,Not Found
Punjab,Ludhiana,MAHESHINDER SINGH GREWAL,GENERAL,SAD,299435,28.6,3rd place,Not Found,Not Found
Punjab,Fatehgarh Sahib,AMAR SINGH,SC,INC,411651,41.7,Winner,Not Found,Not Found
Punjab,Fatehgarh Sahib,DARBARA SINGH GURU,SC,SAD,317753,32.19,2nd place,Not Found,Not Found
Punjab,Fatehgarh Sahib,MANWINDER SINGH GIASPURA,SC,LIP,142274,14.41,3rd place,Not Found,Not Found
Punjab,Faridkot,Mohammad Sadique,SC,INC,419065,42.97,Winner,Not Found,Not Found
Punjab,Faridkot,Gulzar Singh Ranike,SC,SAD,335809,34.43,2nd place,Not Found,Not Found
Punjab,Faridkot,Prof. Sadhu Singh,SC,AAAP,115319,11.82,3rd place,Not Found,Not Found
Punjab,Firozpur,SUKHBIR SINGH BADAL,GENERAL,SAD,633427,54.01,Winner,Not Found,Not Found
Punjab,Firozpur,SHER SINGH GHUBAYA,SC,INC,434577,37.05,2nd place,Not Found,Not Found
Punjab,Firozpur,HARJINDER SINGH KAKA SRAN,GENERAL,AAAP,31872,2.72,3rd place,Not Found,Not Found
Punjab,Bathinda,Harsimrat Kaur Badal,GENERAL,SAD,492824,40.98,Winner,Not Found,Not Found
Punjab,Bathinda,Amrinder Singh Raja Warring,GENERAL,INC,471052,39.17,2nd place,Not Found,Not Found
Punjab,Bathinda,Prof. Baljinder Kaur,GENERAL,AAAP,134398,11.18,3rd place,Not Found,Not Found
Punjab,Sangrur,BHAGWANT MANN,GENERAL,AAAP,413561,37.35,Winner,Not Found,Not Found
Punjab,Sangrur,KEWAL SINGH DHILLON,GENERAL,INC,303350,27.4,2nd place,Not Found,Not Found
Punjab,Sangrur,PARMINDER SINGH DHINDSA,GENERAL,SAD,263498,23.8,3rd place,Not Found,Not Found
Punjab,Patiala,Preneet Kaur,GENERAL,INC,532027,45.13,Winner,Not Found,Not Found
Punjab,Patiala,Surjit Singh Rakhra,GENERAL,SAD,369309,31.33,2nd place,Not Found,Not Found
Punjab,Patiala,Dharam Vira Gandhi,GENERAL,NAWPP,161645,13.71,3rd place,Not Found,Not Found
Rajasthan,Ganganagar,NIHAL CHAND,SC,BJP,897177,61.74,Winner,Not Found,Not Found
Rajasthan,Ganganagar,BHARAT RAM MEGHWAL,SC,INC,490199,33.74,2nd place,Not Found,Not Found
Rajasthan,Ganganagar,RAVTARAM,SC,CPI,18309,1.26,3rd place,Not Found,Not Found
Rajasthan,Bikaner (SC),ARJUN RAM MEGHWAL,SC,BJP,657743,59.77,Winner,Not Found,Not Found
Rajasthan,Bikaner (SC),MADAN GOPAL MEGHWAL,SC,INC,393662,35.77,2nd place,Not Found,Not Found
Rajasthan,Bikaner (SC),NOTA,,NOTA,13510,1.23,3rd place,NA,NA
Rajasthan,Churu,RAHUL KASWAN,GENERAL,BJP,792999,59.59,Winner,Not Found,Not Found
Rajasthan,Churu,RAFIQUE MANDELIA,GENERAL,INC,458597,34.46,2nd place,Not Found,Not Found
Rajasthan,Churu,BALWAN POONIA,GENERAL,CPIM,25090,1.89,3rd place,Not Found,Not Found
Rajasthan,Jhunjhunu,NARENDRA KUMAR,GENERAL,BJP,738163,61.32,Winner,Not Found,Not Found
Rajasthan,Jhunjhunu,SHARWAN KUMAR S/O GOKAL RAM,GENERAL,INC,435616,36.19,2nd place,Not Found,Not Found
Rajasthan,Jhunjhunu,NOTA,,NOTA,8497,0.71,3rd place,NA,NA
Rajasthan,Sikar,Sumedhanand Saraswati,GENERAL,BJP,772104,58.02,Winner,Not Found,Not Found
Rajasthan,Sikar,Subhash Maharia,GENERAL,INC,474948,35.69,2nd place,Not Found,Not Found
Rajasthan,Sikar,Amraram,GENERAL,CPIM,31462,2.36,3rd place,Not Found,Not Found
Rajasthan,Jaipur Rural,COL. RAJYAVARDHAN RATHORE,GENERAL,BJP,820132,64.09,Winner,Not Found,Not Found
Rajasthan,Jaipur Rural,KRISHNA POONIA,GENERAL,INC,426961,33.37,2nd place,Not Found,Not Found
Rajasthan,Jaipur Rural,NOTA,,NOTA,9351,0.73,3rd place,NA,NA
Rajasthan,Jaipur,Ramcharan Bohra,GENERAL,BJP,924065,63.44,Winner,Not Found,Not Found
Rajasthan,Jaipur,Jyoti Khandelwal,GENERAL,INC,493439,33.88,2nd place,Not Found,Not Found
Rajasthan,Jaipur,Umrao Salodia,GENERAL,BSP,7867,0.54,3rd place,Not Found,Not Found
Rajasthan,Alwar,Balak Nath,GENERAL,BJP,760201,59.93,Winner,Not Found,Not Found
Rajasthan,Alwar,Bhanwar Jitendra Singh,GENERAL,INC,430230,33.92,2nd place,Not Found,Not Found
Rajasthan,Alwar,Imran Khan,GENERAL,BSP,56649,4.47,3rd place,Not Found,Not Found
Rajasthan,BHARATPUR,RANJEETA KOLI,SC,BJP,707992,61.62,Winner,Not Found,Not Found
Rajasthan,BHARATPUR,ABHIJEET KUMAR JATAV,SC,INC,389593,33.91,2nd place,Not Found,Not Found
Rajasthan,BHARATPUR,SURAJ PRADHAN JATAV,SC,BSP,31615,2.75,3rd place,Not Found,Not Found
Rajasthan,KARAULI-DHOLPUR,MANOJ RAJORIA,SC,BJP,526443,52.69,Winner,Not Found,Not Found
Rajasthan,KARAULI-DHOLPUR,SANJAY KUMAR,SC,INC,428761,42.91,2nd place,Not Found,Not Found
Rajasthan,KARAULI-DHOLPUR,RAMKUMAR,SC,BSP,25718,2.57,3rd place,Not Found,Not Found
Rajasthan,Dausa,Jaskaur Meena,ST,BJP,548733,51.57,Winner,Not Found,Not Found
Rajasthan,Dausa,Savita Meena,ST,INC,470289,44.2,2nd place,Not Found,Not Found
Rajasthan,Dausa,Dwarka Prasad Maheshwara,ST,BSP,13414,1.26,3rd place,Not Found,Not Found
Rajasthan,TONK-SAWAI MADHOPUR,Sukhbir Singh Jaunapuria,GENERAL,BJP,644319,52.19,Winner,Not Found,Not Found
Rajasthan,TONK-SAWAI MADHOPUR,Namonarayan,ST,INC,533028,43.18,2nd place,Not Found,Not Found
Rajasthan,TONK-SAWAI MADHOPUR,Laxmi Kant Bairwa,SC,BSP,23301,1.89,3rd place,Not Found,Not Found
Rajasthan,Ajmer,Bhagirath Chaudhary,GENERAL,BJP,815076,64.52,Winner,Not Found,Not Found
Rajasthan,Ajmer,Riju Jhunjhunwala,GENERAL,INC,398652,31.56,2nd place,Not Found,Not Found
Rajasthan,Ajmer,Durga Lal Regar,SC,BSP,13618,1.08,3rd place,Not Found,Not Found
Rajasthan,Nagaur,HANUMAN BENIWAL,GENERAL,RLTP,660051,54.79,Winner,Not Found,Not Found
Rajasthan,Nagaur,DR. JYOTI MIRDHA,GENERAL,INC,478791,39.74,2nd place,Not Found,Not Found
Rajasthan,Nagaur,NOTA,,NOTA,13049,1.08,3rd place,NA,NA
Rajasthan,Pali,P. P. CHAUDHARY,GENERAL,BJP,900149,66.11,Winner,Not Found,Not Found
Rajasthan,Pali,BADRIRAM JAKHAR,GENERAL,INC,418552,30.74,2nd place,Not Found,Not Found
Rajasthan,Pali,NOTA,,NOTA,15180,1.11,3rd place,NA,NA
Rajasthan,Jodhpur,Gajendra Singh Shekhawat,GENERAL,BJP,788888,58.53,Winner,Not Found,Not Found
Rajasthan,Jodhpur,Vaibhav Gehlot,GENERAL,INC,514448,38.17,2nd place,Not Found,Not Found
Rajasthan,Jodhpur,Mukul Chaudhary,SC,BSP,11703,0.87,3rd place,Not Found,Not Found
Rajasthan,Barmer,KAILASH CHOUDHARY,GENERAL,BJP,846526,59.49,Winner,Not Found,Not Found
Rajasthan,Barmer,MANVENDRA SINGH,GENERAL,INC,522718,36.74,2nd place,Not Found,Not Found
Rajasthan,Barmer,NOTA,,NOTA,18996,1.34,3rd place,NA,NA
Rajasthan,Jalore,Devaji Patel,GENERAL,BJP,772833,56.76,Winner,Not Found,Not Found
Rajasthan,Jalore,Ratan Devasi,GENERAL,INC,511723,37.58,2nd place,Not Found,Not Found
Rajasthan,Jalore,NOTA,,NOTA,17714,1.3,3rd place,NA,NA
Rajasthan,Udaipur,ARJUNLAL MEENA,ST,BJP,871548,59.88,Winner,Not Found,Not Found
Rajasthan,Udaipur,RAGHUVIR SINGH MEENA,ST,INC,433634,29.79,2nd place,Not Found,Not Found
Rajasthan,Udaipur,BIRDHI LAL CHHANWAL,ST,BTP,51643,3.55,3rd place,Not Found,Not Found
Rajasthan,Banswara,KANAKMAL KATARA,ST,BJP,711709,49.42,Winner,Not Found,Not Found
Rajasthan,Banswara,TARACHAND BHAGORA,ST,INC,406245,28.21,2nd place,Not Found,Not Found
Rajasthan,Banswara,KANTILAL ROAT,ST,BTP,250761,17.41,3rd place,Not Found,Not Found
Rajasthan,Chittorgarh,Chandra Prakash Joshi,GENERAL,BJP,982942,67.36,Winner,Not Found,Not Found
Rajasthan,Chittorgarh,Gopal Singh Shekhawat,GENERAL,INC,406695,27.87,2nd place,Not Found,Not Found
Rajasthan,Chittorgarh,NOTA,,NOTA,17528,1.2,3rd place,NA,NA
Rajasthan,Rajsamand,Diya Kumari,GENERAL,BJP,863039,69.55,Winner,Not Found,Not Found
Rajasthan,Rajsamand,Devkinandan (Kaka),GENERAL,INC,311123,25.07,2nd place,Not Found,Not Found
Rajasthan,Rajsamand,Chenaram,GENERAL,BSP,15955,1.29,3rd place,Not Found,Not Found
Rajasthan,Bhilwara,SUBHASH CHANDRA BAHERIA,GENERAL,BJP,938160,71.56,Winner,Not Found,Not Found
Rajasthan,Bhilwara,RAM PAL SHARMA,GENERAL,INC,326160,24.88,2nd place,Not Found,Not Found
Rajasthan,Bhilwara,NOTA,,NOTA,17418,1.33,3rd place,NA,NA
Rajasthan,Kota,OM BIRLA,GENERAL,BJP,800051,58.49,Winner,Not Found,Not Found
Rajasthan,Kota,RAMNARAIN MEENA,ST,INC,520374,38.04,2nd place,Not Found,Not Found
Rajasthan,Kota,NOTA,,NOTA,12589,0.92,3rd place,NA,NA
Rajasthan,JHALAWAR-BARAN,DUSHYANT SINGH,GENERAL,BJP,887400,64.77,Winner,Not Found,Not Found
Rajasthan,JHALAWAR-BARAN,PRAMOD SHARMA,GENERAL,INC,433472,31.64,2nd place,Not Found,Not Found
Rajasthan,JHALAWAR-BARAN,NOTA,,NOTA,17080,1.25,3rd place,NA,NA
Sikkim,Sikkim,INDRA HANG SUBBA,GENERAL,SKM,166922,47.23,Winner,Not Found,Not Found
Sikkim,Sikkim,DEK BAHADUR KATWAL,GENERAL,SDF,154489,43.71,2nd place,Not Found,Not Found
Sikkim,Sikkim,LATEN TSHERING SHERPA,ST,BJP,16572,4.69,3rd place,Not Found,Not Found
Tamil Nadu,Thiruvallur ,Dr.K.Jayakumar,SC,INC,767292,54.48,Winner,Not Found,Not Found
Tamil Nadu,Thiruvallur ,Dr.P.Venugopal,SC,ADMK,410337,29.14,2nd place,Not Found,Not Found
Tamil Nadu,Thiruvallur ,Logarangan.M,SC,MNM,73731,5.24,3rd place,Not Found,Not Found
Tamil Nadu,Chennai North,Dr. KALANIDHI VEERASWAMY,GENERAL,DMK,590986,61.82,Winner,Not Found,Not Found
Tamil Nadu,Chennai North,ALAGAAPURAM R. MOHANRAJ,GENERAL,DMDK,129468,13.54,2nd place,Not Found,Not Found
Tamil Nadu,Chennai North,A. G. MOURYA,GENERAL,MNM,103167,10.79,3rd place,Not Found,Not Found
Tamil Nadu,Chennai South,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,GENERAL,DMK,564872,50.15,Winner,Not Found,Not Found
Tamil Nadu,Chennai South,Dr.J.JAYAVARDHAN,GENERAL,ADMK,302649,26.87,2nd place,Not Found,Not Found
