state-name,constituency-name,candidate-name,category,party-name,total-votes,candidate-vote-share
Karnataka,Chikkodi,MACHENDRA DAVALU KADAPURE,SC,BSP,15575,1.28
Karnataka,Chikkodi,APPASAHEB SHRIPATI KURANE,SC,BBM,2755,0.23
Karnataka,Chikkodi,PRAVEENKUMAR BALIGATTI,GENERAL,UPJP,1546,0.13
Karnataka,Chikkodi,MAGDUM ISMAILMAGDUM,GENERAL,RPI,1059,0.09
Karnataka,Chikkodi,KALLAPPA GUDASI,GENERAL,IND,4948,0.41
Karnataka,Chikkodi,JITENDRA SUBHASH NERLE,GENERAL,IND,1726,0.14
Karnataka,Chikkodi,MOHAN GURAPPA MOTANNAVAR,SC,IND,1487,0.12
Karnataka,Chikkodi,WAJANTRI VISHWNATH KALLOLI,SC,IND,2028,0.17
Karnataka,Chikkodi,SHRINIK ANNASAHEB JANGATE,GENERAL,IND,4906,0.40
Karnataka,Chikkodi,NOTA,,NOTA,10362,0.85
Karnataka,Belgaum,ANGADI SURESH CHANNABASAPPA,GENERAL,BJP,761991,63.12
Karnataka,Belgaum,BADRODDIN KAMDOD,GENERAL,BSP,5750,0.48
Karnataka,Belgaum,Dr.SADHUNAVAR,GENERAL,INC,370687,30.71
Karnataka,Belgaum,DILSHAD SIKANDAR TAHASHILDAR,GENERAL,RPI(A),4068,0.34
Karnataka,Belgaum,MANJUNATH H RAJAPPANAVAR,GENERAL,UPJP,2128,0.18
Karnataka,Belgaum,ANIL BABAN HEGADE,SC,IND,854,0.07
Karnataka,Belgaum,ASHUTOSH S KAMBALE,SC,IND,1923,0.16
Karnataka,Belgaum,ANAND RAMESH PATIL,GENERAL,IND,905,0.07
Karnataka,Belgaum,UDAY KUNDARGI,GENERAL,IND,705,0.06
Karnataka,Belgaum,UDAY TUKARAM NAIK,GENERAL,IND,829,0.07
Karnataka,Belgaum,ONKARSINGH BHATIA,GENERAL,IND,1049,0.09
Karnataka,Belgaum,KALLAPPA KRUSHNA KOWADKAR,GENERAL,IND,1028,0.09
Karnataka,Belgaum,KAVITA DEEPAK KOLE,GENERAL,IND,1490,0.12
Karnataka,Belgaum,KRISHNAKANT KAMANNA BIRJE,GENERAL,IND,2397,0.20
Karnataka,Belgaum,GAJANAN AMRUT TOKANEKAR,GENERAL,IND,2299,0.19
Karnataka,Belgaum,GANESH M DADDIKAR,GENERAL,IND,8151,0.68
Karnataka,Belgaum,GOPAL BALAWANTRAO DESAI,GENERAL,IND,2368,0.20
Karnataka,Belgaum,CHETAKKUMAR YALLAPPA KAMBLE,SC,IND,474,0.04
Karnataka,Belgaum,DHANANJAY RAJARAM PATIL,GENERAL,IND,912,0.08
Karnataka,Belgaum,NAGESH SUBHASH BOBATE,GENERAL,IND,708,0.06
Karnataka,Belgaum,NITEEN DHONDIBA ANANDACHE,GENERAL,IND,458,0.04
Karnataka,Belgaum,NILKANTH MAHADEV PATIL,GENERAL,IND,424,0.04
Karnataka,Belgaum,NANDA MARUTI KODACHWADKAR,GENERAL,IND,592,0.05
Karnataka,Belgaum,PRAKASH BALAPPA NESARKAR,GENERAL,IND,638,0.05
Karnataka,Belgaum,PRANAM PRAKASH PATIL,GENERAL,IND,416,0.03
Karnataka,Belgaum,PRABHAKAR BHUJANG PATIL,GENERAL,IND,560,0.05
Karnataka,Belgaum,PANDURANG MALLAPPA PATTAN,GENERAL,IND,630,0.05
Karnataka,Belgaum,BULAND DEEPAK DALVI,GENERAL,IND,576,0.05
Karnataka,Belgaum,MAHADEV MARUTI MANGANAKAR,GENERAL,IND,643,0.05
Karnataka,Belgaum,MARUTI SIDDAPPA CHOUGULE,GENERAL,IND,613,0.05
Karnataka,Belgaum,MEGHARAJ SHIVAGOUDAPPA KHANAGOUDAR,GENERAL,IND,667,0.06
Karnataka,Belgaum,RANJIT KALLAPPA PATIL,GENERAL,IND,1456,0.12
Karnataka,Belgaum,RAJU CHANGAPPA DIVATAGI,GENERAL,IND,2029,0.17
Karnataka,Belgaum,RAJENDRA YALLAPPA PATIL,GENERAL,IND,474,0.04
Karnataka,Belgaum,RAMCHANDRA KRISHNA GAONKAR,GENERAL,IND,820,0.07
Karnataka,Belgaum,RAMCHANDRA DATTOBA PATIL,GENERAL,IND,390,0.03
Karnataka,Belgaum,LAXMAN BHIMARAO DALAVI,GENERAL,IND,598,0.05
Karnataka,Belgaum,LAXMANRAO SOMANNA MELGE,GENERAL,IND,500,0.04
Karnataka,Belgaum,LAXMI SUNIL MUTAGEKAR,GENERAL,IND,543,0.04
Karnataka,Belgaum,VIJAY KRISHNA MADAR,SC,IND,249,0.02
Karnataka,Belgaum,VIJAY LAXMAN PATIL,GENERAL,IND,446,0.04
Karnataka,Belgaum,VINAYAK GOPAL GUNJATKAR,GENERAL,IND,822,0.07
Karnataka,Belgaum,VINAYAK BALKRISHNA MORE,GENERAL,IND,4066,0.34
Karnataka,Belgaum,VISHWANATH RAGHUNATH BUWAJI,ST,IND,543,0.04
Karnataka,Belgaum,SHIVARAJ NARAYAN PATIL,GENERAL,IND,469,0.04
Karnataka,Belgaum,SHRIKANT BALKRISHNA KADAM,SC,IND,580,0.05
Karnataka,Belgaum,SHUBHAM VIKRANT SHELKE,GENERAL,IND,670,0.06
Karnataka,Belgaum,SHANKAR PUNNAPPA CHAUGALE,GENERAL,IND,1876,0.16
Karnataka,Belgaum,RATHOD SHANKAR PANDAPPA,SC,IND,3298,0.27
Karnataka,Belgaum,SACHIN MANOHAR NIKAM,GENERAL,IND,818,0.07
Karnataka,Belgaum,SACHIN SHANTARAM KELAVEKAR,GENERAL,IND,1564,0.13
Karnataka,Belgaum,SUNIL GUDDAKAYU,ST,IND,440,0.04
Karnataka,Belgaum,SUNIL VITTAL DASAR,GENERAL,IND,951,0.08
Karnataka,Belgaum,SURESH KHEMANA RAJUKAR,GENERAL,IND,284,0.02
Karnataka,Belgaum,SURESH BASAPPA MARALINGANNAVAR,GENERAL,IND,308,0.03
Karnataka,Belgaum,SANJAY SHIVAPPA KAMBLE,SC,IND,463,0.04
Karnataka,Belgaum,SANDIP VASANTH LAD,GENERAL,IND,406,0.03
Karnataka,Belgaum,NOTA,,NOTA,3233,0.27
Karnataka,Bagalkot,Gaddigoudar Parvatagouda Chandanagouda,GENERAL,BJP,664638,55.17
Karnataka,Bagalkot,Mahmad Husen Mujawar,GENERAL,BSP,6743,0.56
Karnataka,Bagalkot,Veena Kashappanavar,GENERAL,INC,496451,41.21
Karnataka,Bagalkot,Parashuram Laxman Neelnaik,SC,RPIK,7486,0.62
Karnataka,Bagalkot,Basanagouda Ramanagouda Meti,GENERAL,SDC,1016,0.08
Karnataka,Bagalkot,Jamindar Maruti,SC,KJP,725,0.06
Karnataka,Bagalkot,Muttappa Mudakappa Hirekumbi,GENERAL,RTBHP,811,0.07
Karnataka,Bagalkot,Adagal Rajendra,SC,BMUP,645,0.05
Karnataka,Bagalkot,Ramanagoud S Balawad,GENERAL,HJP,806,0.07
Karnataka,Bagalkot,M Shashikumar Hlepadi,GENERAL,UPJP,1912,0.16
Karnataka,Bagalkot,Pendari Buddesab Makabulsab,GENERAL,IND,1171,0.10
Karnataka,Bagalkot,Muttu S Surakod (Madar),SC,IND,2237,0.19
Karnataka,Bagalkot,Ravi Shivappa Padasalagi,GENERAL,IND,5489,0.46
Karnataka,Bagalkot,Shivarajkumar Ajjappa Talawar,ST,IND,3155,0.26
Karnataka,Bagalkot,NOTA,,NOTA,11328,0.94
Karnataka,Bijapur,JIGAJINAGI RAMESH CHANDAPPA,SC,BJP,635867,57.16
Karnataka,Bijapur,PUJARI SHRINATH SANGAPPA,SC,BSP,23442,2.11
Karnataka,Bijapur,DR. SUNITA DEVANAND CHAVAN,SC,JD(S),377829,33.96
Karnataka,Bijapur,GURUBASAVA. P . RABAKAVI,SC,UPJP,8479,0.76
Karnataka,Bijapur,SHRIVENKATESHWAR MAHA SWAMIJI (KATAKADHOND D.G),SC,HJP,2646,0.24
Karnataka,Bijapur,YAMANAPPA VITTAL GUNADAL,SC,RPIK,2957,0.27
Karnataka,Bijapur,RUDRAPPA DEYAPPA CHALAWADI,SC,BBM,3216,0.29
Karnataka,Bijapur,DADASAB SIDDAPPA BAGAYAT,SC,IND,4188,0.38
Karnataka,Bijapur,DONDIBA RAMU RATHOD,SC,IND,4102,0.37
Karnataka,Bijapur,DHAREPPA MAHADEV ARDHAVAR,SC,IND,23706,2.13
Karnataka,Bijapur,BALAJI DYAMANNA WADDAR (YATNAL),SC,IND,7644,0.69
Karnataka,Bijapur,RAMAPPA HARIJAN (HOLER),SC,IND,4992,0.45
Karnataka,Bijapur,NOTA,,NOTA,12286,1.10
Karnataka,Gulbarga,DR. UMESH G JADHAV,SC,BJP,620192,52.10
Karnataka,Gulbarga,MALLIKARJUN KHARGE,SC,INC,524740,44.08
Karnataka,Gulbarga,K. B. VASU,SC,BSP,10865,0.91
Karnataka,Gulbarga,D. K. KONKATE KEROOR,SC,RSPS,1485,0.12
Karnataka,Gulbarga,RAJKUMAR,SC,BBKD,951,0.08
Karnataka,Gulbarga,MAHESH LAMBANI,SC,UPJP,1783,0.15
Karnataka,Gulbarga,VIJAY JADHAV,SC,SJPA,6507,0.55
Karnataka,Gulbarga,S. M. SHARMA,SC,SUCI(C),2249,0.19
Karnataka,Gulbarga,SHANKAR JADHAV,SC,BHPP,1649,0.14
Karnataka,Gulbarga,G. TIMMARAJU,SC,IND,1361,0.11
Karnataka,Gulbarga,DR. M. P. DARAKESHWARAIAH,SC,IND,2036,0.17
Karnataka,Gulbarga,RAMESH BHEEMSINGH CHAVAN,SC,IND,5056,0.42
Karnataka,Gulbarga,NOTA,,NOTA,10487,0.88
Karnataka,Raichur,B. V NAIK,ST,INC,480621,42.72
Karnataka,Raichur,RAJA AMARESHWARA NAIK,ST,BJP,598337,53.19
Karnataka,Raichur,B. VENKANAGOUDA NAYAKA,ST,BSP,13830,1.23
Karnataka,Raichur,NIRANJAN NAYAK,ST,UPJP,7833,0.70
Karnataka,Raichur,K. SOMASHEKHAR YADAGIRI,ST,SUCI(C),8843,0.79
Karnataka,Raichur,NOTA,,NOTA,14921,1.33
Karnataka,Bidar,ESHWAR B. KHANDRE,GENERAL,INC,468637,41.91
Karnataka,Bidar,BABA BUKHARI,GENERAL,BSP,15188,1.36
Karnataka,Bidar,BHAGWANTH KHUBA,GENERAL,BJP,585471,52.36
Karnataka,Bidar,ABDUS SATTAR MUJAHED,GENERAL,ABML(S),4624,0.41
Karnataka,Bidar,AMBRESH KENCHA,GENERAL,UPJP,1853,0.17
Karnataka,Bidar,DAYANAND GODBOLE,SC,APoI,3635,0.33
Karnataka,Bidar,MOHAMMED ABDUL WAKEEL,GENERAL,BHAPRAP,970,0.09
Karnataka,Bidar,MOHAMMED YOUSUF,GENERAL,PrStP,742,0.07
Karnataka,Bidar,MD MERAJUDDIN,GENERAL,BAHUMP,1000,0.09
Karnataka,Bidar,ADVOCATE MOULVI ZAMERUDDIN,GENERAL,NDEP,1138,0.10
Karnataka,Bidar,RAJKUMAR,GENERAL,PUJP,1241,0.11
Karnataka,Bidar,RAJAMABI DASTAGIR,GENERAL,BBKD,1208,0.11
Karnataka,Bidar,SUGRIV BHARAT KACHAVE,GENERAL,KKJHS,1707,0.15
Karnataka,Bidar,SANTOSH RATHOD,SC,BJKD,3344,0.30
Karnataka,Bidar,MOULAPPA. A. MALGE,SC,IND,2027,0.18
Karnataka,Bidar,MAULASAB TADAKAL,GENERAL,IND,4634,0.41
Karnataka,Bidar,RAVIKANT. K. HUGAR VAKIL,GENERAL,IND,5748,0.51
Karnataka,Bidar,SHARAD GANDGE,GENERAL,IND,3440,0.31
Karnataka,Bidar,SHIVARAJ TIMMANNA BOKKE,GENERAL,IND,4980,0.45
Karnataka,Bidar,SHRIMANTH ARJUN YEVATE PATIL,GENERAL,IND,1322,0.12
Karnataka,Bidar,MUFTI SHIAK ABDUL GAFFAR,GENERAL,IND,1259,0.11
Karnataka,Bidar,SAIBANNA JAMADAR,GENERAL,IND,1051,0.09
Karnataka,Bidar,NOTA,,NOTA,1948,0.17
Karnataka,Koppal,K.RAJASHEKAR BASAVARAJ HITNAL,GENERAL,INC,548386,46.06
Karnataka,Koppal,SHIVAPUTRAPPA. GUMAGERA,SC,BSP,9481,0.80
Karnataka,Koppal,KARADI SANGANNA AMARAPPA,GENERAL,BJP,586783,49.28
Karnataka,Koppal,ANNOJIRAO.G,SC,SJPA,5681,0.48
Karnataka,Koppal,COMRADE B.BASAVALINGAPPA,GENERAL,MLPOIRF,1609,0.14
Karnataka,Koppal,BANDIMATH SHARANAYYA,GENERAL,UPJP,2252,0.19
Karnataka,Koppal,HEMARAJ VEERAPUR,SC,CPIM,1059,0.09
Karnataka,Koppal,PA.YA. GANESH,GENERAL,IND,1699,0.14
Karnataka,Koppal,NAGARAJ KALAL,GENERAL,IND,4855,0.41
Karnataka,Koppal,BALARAJ. YADAV,GENERAL,IND,2937,0.25
Karnataka,Koppal,MALLIKARJUN HADAPAD,GENERAL,IND,2408,0.20
Karnataka,Koppal,SATISHREDDY,GENERAL,IND,3498,0.29
Karnataka,Koppal,SURESH GOUDA MUNDINAMANE,GENERAL,IND,5158,0.43
Karnataka,Koppal,SURESH.H,ST,IND,3728,0.31
Karnataka,Koppal,NOTA,,NOTA,10813,0.91
Karnataka,Bellary,V. S. UGRAPPA,ST,INC,560681,45.88
Karnataka,Bellary,K. GULAPPA,ST,BSP,9961,0.82
Karnataka,Bellary,Y. DEVENDRAPPA,ST,BJP,616388,50.44
Karnataka,Bellary,B. ESHWARAPPA,ST,SHS,6919,0.57
Karnataka,Bellary,A. DEVADAS,ST,SUCI(C),3833,0.31
Karnataka,Bellary,NAVEEN KUMAR. S,ST,BHAPRAP,1402,0.11
Karnataka,Bellary,NAYAKARA RAMAPPA,ST,ILP(AP),1840,0.15
Karnataka,Bellary,B. RAGHU,ST,PPOI,2658,0.22
Karnataka,Bellary,P. D. RAMANAYAKA,ST,RPIK,2722,0.22
Karnataka,Bellary,T. VEERESH,ST,SMFB,3397,0.28
Karnataka,Bellary,CONDUCTOR PAMPAPATHI,ST,IND,3101,0.25
Karnataka,Bellary,NOTA,,NOTA,9024,0.74
Karnataka,Haveri,AYUBAKHAN A PATHAN,GENERAL,BSP,7479,0.59
Karnataka,Haveri,D.R. PATIL,GENERAL,INC,542778,42.81
Karnataka,Haveri,UDASI. S.C.,GENERAL,BJP,683660,53.92
Karnataka,Haveri,ISHWAR PATIL,GENERAL,UPJP,7024,0.55
Karnataka,Haveri,SHYLESH NAZARE ASHOK,GENERAL,ILP(AP),1244,0.10
Karnataka,Haveri,BASAVARAJ. S. DESAI,GENERAL,IND,1305,0.10
Karnataka,Haveri,BOMMOJI. RAMAPPA. SIDDAPPA,GENERAL,IND,1389,0.11
Karnataka,Haveri,VEERABHADRAPPA VEERAPPA KABBINADA URF BANDI,GENERAL,IND,2283,0.18
Karnataka,Haveri,SIDDAPPA. KALLAPPA. POOJAR,GENERAL,IND,5858,0.46
Karnataka,Haveri,HANUMANTHAPPA.D.KABBAR,SC,IND,6247,0.49
Karnataka,Haveri,NOTA,,NOTA,7412,0.58
Karnataka,Dharwad,Irappa Madar,SC,BSP,6344,0.52
Karnataka,Dharwad,Pralhad Joshi,GENERAL,BJP,684837,56.41
Karnataka,Dharwad,Vinay Kulkarni,GENERAL,INC,479765,39.51
Karnataka,Dharwad,Gangadhar Badiger,GENERAL,SUCI(C),4755,0.39
Karnataka,Dharwad,Vadiraj Mannari Madhusudhan (Pandurangi),GENERAL,AINHCP,1189,0.10
Karnataka,Dharwad,Raju Harishchandra Kamble,SC,AMKP,829,0.07
Karnataka,Dharwad,Revanshiddappa Basavaraj Talawar,ST,BPKP,711,0.06
Karnataka,Dharwad,Vinod D Ghodke,GENERAL,PBI,725,0.06
Karnataka,Dharwad,Santosh Nandur,GENERAL,UPJP,1566,0.13
Karnataka,Dharwad,Dundasi Abdulrahiman Mahammad Hanif,GENERAL,IND,905,0.07
Karnataka,Dharwad,Udayakumar Ayyappa Ambiger,GENERAL,IND,899,0.07
Karnataka,Dharwad,B. G. Sangannavar,GENERAL,IND,1093,0.09
Karnataka,Dharwad,Makhtum khan. Hasanalikhan Sirdesai,GENERAL,IND,1740,0.14
Karnataka,Dharwad,Mallikarjunagouda Giriyappagouda Balanagoudra,GENERAL,IND,4458,0.37
Karnataka,Dharwad,Raju. Anantsa. Naikwadi,GENERAL,IND,4426,0.36
Karnataka,Dharwad,Maradagi Veerappa Gurushantappa,GENERAL,IND,4081,0.34
Karnataka,Dharwad,Shakeel Ahmad Abdulsattar Dodwad,GENERAL,IND,1895,0.16
Karnataka,Dharwad,Somashekhar. Peeraji. Yadav.,SC,IND,5400,0.44
Karnataka,Dharwad,Hashinabanu Tapalvale,GENERAL,IND,4375,0.36
Karnataka,Dharwad,NOTA,,NOTA,3512,0.29
Karnataka,Uttara Kannada,ANANTKUMAR HEGDE,GENERAL,BJP,786042,68.09
Karnataka,Uttara Kannada,ANAND ASNOTIKAR,GENERAL,JD(S),306393,26.54
Karnataka,Uttara Kannada,SUDHAKAR KIRA JOGALEKAR,SC,BSP,7195,0.62
Karnataka,Uttara Kannada,NAGARAJ NAIK,GENERAL,RSPS,3378,0.29
Karnataka,Uttara Kannada,NAGRAJ SHRIDHAR SHET,GENERAL,RJBP,3128,0.27
Karnataka,Uttara Kannada,MANJUNATH SADASHIV,GENERAL,BHBHP,1685,0.15
Karnataka,Uttara Kannada,SUNIL PAWAR,SC,UPJP,3727,0.32
Karnataka,Uttara Kannada,ANITA ASHOK SHET,GENERAL,IND,2568,0.22
Karnataka,Uttara Kannada,KUNDABAI GANAPATI PARULEKAR,GENERAL,IND,2261,0.20
Karnataka,Uttara Kannada,CHIDANAND HARIJAN,SC,IND,3138,0.27
Karnataka,Uttara Kannada,NAGARAJ ANANT SHIRALI,GENERAL,IND,6254,0.54
Karnataka,Uttara Kannada,BALAKRISHNA ARJUN PATIL,GENERAL,IND,4206,0.36
Karnataka,Uttara Kannada,MOHAMMED ZABROOD KHATEEB,GENERAL,IND,7488,0.65
Karnataka,Uttara Kannada,NOTA,,NOTA,16017,1.39
Karnataka,Davanagere,H B MANJAPPA,GENERAL,INC,483294,40.44
Karnataka,Davanagere,SIDDAPPA B H,GENERAL,BSP,7736,0.65
Karnataka,Davanagere,G M SIDDESHWAR,GENERAL,BJP,652996,54.63
Karnataka,Davanagere,H ESHWARAPPA,GENERAL,IPBP,4625,0.39
Karnataka,Davanagere,GANESHA B A,GENERAL,UPJP,3220,0.27
Karnataka,Davanagere,MADHU THOGALERI,GENERAL,SUCI(C),1258,0.11
Karnataka,Davanagere,RAVINDRA NAVALE,GENERAL,ILP(AP),822,0.07
Karnataka,Davanagere,S K AFZALKHAN,GENERAL,IND,803,0.07
Karnataka,Davanagere,ABDUL NAZEER SAB,GENERAL,IND,987,0.08
Karnataka,Davanagere,MOHAMMED ALEEMULLA,GENERAL,IND,1173,0.10
Karnataka,Davanagere,ALUR M G SWAMY,GENERAL,IND,898,0.08
Karnataka,Davanagere,V IQBAL AHEMAD,GENERAL,IND,1038,0.09
Karnataka,Davanagere,B V TIPPESWAMY GOSHALE,GENERAL,IND,1612,0.13
Karnataka,Davanagere,A T DADAKHALANDAR,GENERAL,IND,2723,0.23
Karnataka,Davanagere,BARKATH ALI,GENERAL,IND,1505,0.13
Karnataka,Davanagere,MOHAMED HAYATH,GENERAL,IND,4954,0.41
Karnataka,Davanagere,MANJUNATHA MARIKOPPA,SC,IND,5947,0.50
Karnataka,Davanagere,C M MANJUNATHA SWAMI,GENERAL,IND,4490,0.38
Karnataka,Davanagere,V MANJUNATHACHAR,GENERAL,IND,4571,0.38
Karnataka,Davanagere,M B VEERABHADRAPPA,GENERAL,IND,1733,0.14
Karnataka,Davanagere,SHASHIKUMAR R N,SC,IND,1100,0.09
Karnataka,Davanagere,Dr|| SRIDHARA UDUPA,GENERAL,IND,613,0.05
Karnataka,Davanagere,S S SUBHAN KHAN,GENERAL,IND,851,0.07
Karnataka,Davanagere,SYED. ZABIULLA K,GENERAL,IND,978,0.08
Karnataka,Davanagere,HARISH HALLI,GENERAL,IND,1561,0.13
Karnataka,Davanagere,NOTA,,NOTA,3098,0.26
Karnataka,Shimoga,GUDDAPPA,GENERAL,BSP,7350,0.57
Karnataka,Shimoga,S.MADHUBANGARAPPA,GENERAL,JD(S),506512,39.45
Karnataka,Shimoga,B.Y.RAGHAVENDRA.,GENERAL,BJP,729872,56.84
Karnataka,Shimoga,KRISHNA.K.,GENERAL,PPOI,5653,0.44
Karnataka,Shimoga,VENKATESH.R,GENERAL,UPJP,4087,0.32
Karnataka,Shimoga,S.UMESHAPPA,GENERAL,IND,1521,0.12
Karnataka,Shimoga,S.UMESHA VARMA,GENERAL,IND,4465,0.35
Karnataka,Shimoga,MOHAMMED YUSUF KHAN,GENERAL,IND,1579,0.12
Karnataka,Shimoga,N.T.VIJAYAKUMAR,SC,IND,1578,0.12
Karnataka,Shimoga,K.C.VINAY RAJAVATH,SC,IND,3317,0.26
Karnataka,Shimoga,SHASHIKUMAR.S.GOWDA,GENERAL,IND,6845,0.53
Karnataka,Shimoga,SHEKARA NAIK,SC,IND,3930,0.31
Karnataka,Shimoga,NOTA,,NOTA,6868,0.53
Karnataka,Udupi Chikmagalur,P. PARAMESHWARA,SC,BSP,15947,1.38
Karnataka,Udupi Chikmagalur,PRAMOD MADHWARAJ,GENERAL,JD(S),369317,32.07
Karnataka,Udupi Chikmagalur,SHOBHA KARANDLAJE,GENERAL,BJP,718916,62.43
Karnataka,Udupi Chikmagalur,P. GOUTHAM PRABHU,GENERAL,SHS,7431,0.65
Karnataka,Udupi Chikmagalur,M.K DAYANANDA,GENERAL,PSS,3539,0.31
Karnataka,Udupi Chikmagalur,COMRADE VIJAYKUMAR,SC,CPIM,2216,0.19
Karnataka,Udupi Chikmagalur,SHEKAR HAVANJE,SC,RPIK,1581,0.14
Karnataka,Udupi Chikmagalur,SURESH KUNDER,GENERAL,UPJP,3488,0.30
Karnataka,Udupi Chikmagalur,ABDUL RAHMAN,GENERAL,IND,6017,0.52
Karnataka,Udupi Chikmagalur,AMRITH SHENOY P,GENERAL,IND,7981,0.69
Karnataka,Udupi Chikmagalur,MAGGALAMAKKI GANESHA,GENERAL,IND,3526,0.31
Karnataka,Udupi Chikmagalur,K.C. PRAKASH,GENERAL,IND,3543,0.31
Karnataka,Udupi Chikmagalur,NOTA,,NOTA,7510,0.65
Karnataka,Hassan,PRAJWAL REVANNA,GENERAL,JD(S),676606,52.92
Karnataka,Hassan,MANJU A,GENERAL,BJP,535282,41.86
Karnataka,Hassan,VINODRAJ K H,SC,BSP,38761,3.03
Karnataka,Hassan,H M CHANDREGOWDA,GENERAL,UPJP,7023,0.55
Karnataka,Hassan,M. MAHESH (AL: LOKESH),GENERAL,IND,3710,0.29
Karnataka,Hassan,R G SATHISHA,GENERAL,IND,4508,0.35
Karnataka,Hassan,NOTA,,NOTA,11662,0.91
Karnataka,Dakshina Kannada,NALIN KUMAR KATEEL,GENERAL,BJP,774285,57.55
Karnataka,Dakshina Kannada,MITHUN M RAI,GENERAL,INC,499664,37.14
Karnataka,Dakshina Kannada,S. SATHISH SALIAN,GENERAL,BSP,4713,0.35
Karnataka,Dakshina Kannada,MOHAMMED ELIYAS,GENERAL,SDPI,46839,3.48
Karnataka,Dakshina Kannada,VIJAY SHREENIVAS .C,GENERAL,UPJP,1629,0.12
Karnataka,Dakshina Kannada,SUPREETH KUMAR POOJARY,GENERAL,HJP,948,0.07
Karnataka,Dakshina Kannada,ABDUL HAMEED,GENERAL,IND,554,0.04
Karnataka,Dakshina Kannada,ALEXANDER,GENERAL,IND,2752,0.20
Karnataka,Dakshina Kannada,DEEPAK RAJESH COELHO,GENERAL,IND,748,0.06
Karnataka,Dakshina Kannada,MOHAMMAD KHALID,GENERAL,IND,602,0.04
Karnataka,Dakshina Kannada,MAXIM PINTO,GENERAL,IND,908,0.07
Karnataka,Dakshina Kannada,VENKATESH BENDE,GENERAL,IND,1702,0.13
Karnataka,Dakshina Kannada,H. SURESH POOJARY,GENERAL,IND,2315,0.17
Karnataka,Dakshina Kannada,NOTA,,NOTA,7380,0.55
Karnataka,Chitradurga,B N CHANDRAPPA,SC,INC,546017,43.80
Karnataka,Chitradurga,A NARAYANASWAMY,SC,BJP,626195,50.24
Karnataka,Chitradurga,MAHANTHESH C U,SC,BSP,8907,0.71
Karnataka,Chitradurga,ARUNACHALAM Y,SC,PPOI,2220,0.18
Karnataka,Chitradurga,DEVENDRAPPA,SC,UPJP,4280,0.34
Karnataka,Chitradurga,NIRANJANA A D CHEELANGI,SC,ASP,7773,0.62
Karnataka,Chitradurga,S MEETYANAIK,SC,PSPL,1636,0.13
Karnataka,Chitradurga,KUMAR Y,SC,IND,1616,0.13
Karnataka,Chitradurga,GANESH,SC,IND,1760,0.14
Karnataka,Chitradurga,THIPPESWAMY T,SC,IND,1571,0.13
Karnataka,Chitradurga,C H NARAYANASWAMY,SC,IND,3802,0.31
Karnataka,Chitradurga,D PENNAPPA TURUVANUR,SC,IND,2359,0.19
Karnataka,Chitradurga,V S BHUTHARAJA,SC,IND,2464,0.20
Karnataka,Chitradurga,RAMESHA V,SC,IND,2721,0.22
Karnataka,Chitradurga,L RANGAPPA (RTD.DDPI),SC,IND,4312,0.35
Karnataka,Chitradurga,LOKESHA M K,SC,IND,7026,0.56
Karnataka,Chitradurga,N T VIJAYAKUMAR,SC,IND,8707,0.70
Karnataka,Chitradurga,L VENUGOPAL,SC,IND,6379,0.51
Karnataka,Chitradurga,R HANUMANTHAPPA,SC,IND,1837,0.15
Karnataka,Chitradurga,NOTA,,NOTA,4368,0.35
Karnataka,Tumkur,H. D. DEVEGOWDA,GENERAL,JD(S),582788,46.79
Karnataka,Tumkur,G. S. BASAVARAJ,GENERAL,BJP,596127,47.86
Karnataka,Tumkur,N. SHIVANNA,GENERAL,CPI,17227,1.38
Karnataka,Tumkur,K. C. HANUMANTHARAYA,GENERAL,BSP,6013,0.48
Karnataka,Tumkur,CHAYA RAJASHANKAR,GENERAL,UPJP,4398,0.35
Karnataka,Tumkur,MAHALAKSHMI C. P.,SC,ASP,4211,0.34
Karnataka,Tumkur,KAPANIGOWDA,GENERAL,IND,1136,0.09
Karnataka,Tumkur,T. N. KUMARA SWAMY,GENERAL,IND,2566,0.21
Karnataka,Tumkur,G. NAGENDRA,SC,IND,3050,0.24
Karnataka,Tumkur,PRAKASH. R. A. JAIN,GENERAL,IND,1277,0.10
Karnataka,Tumkur,B. S. MALLIKARJUNAIAH,GENERAL,IND,1269,0.10
Karnataka,Tumkur,D. SHARADHISHAYANA,SC,IND,1452,0.12
Karnataka,Tumkur,K. V. SRINIVAS KALKERE,SC,IND,1959,0.16
Karnataka,Tumkur,J. K. SAMI,GENERAL,IND,3453,0.28
Karnataka,Tumkur,SIDDARAMEGOWDA T. B.,GENERAL,IND,7637,0.61
Karnataka,Tumkur,NOTA,,NOTA,10295,0.83
Karnataka,Mandya,NIKHIL KUMARASWAMY,GENERAL,JD(S),577784,41.88
Karnataka,Mandya,NANJUNDASWAMY,SC,BSP,12545,0.91
Karnataka,Mandya,GURULINGAIAH,SC,INCP,6322,0.46
Karnataka,Mandya,D.C. JAYASHANKARA,GENERAL,AHNP,4992,0.36
Karnataka,Mandya,DIVAKAR.C.P.GOWDA,GENERAL,UPJP,3404,0.25
Karnataka,Mandya,SANTHOSH MANDYA GOWDA,GENERAL,EP,1442,0.10
Karnataka,Mandya,ARVIND PREMANAND,GENERAL,IND,1725,0.13
Karnataka,Mandya,KOWDLE CHANNAPPA,GENERAL,IND,1046,0.08
